"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
299221100,12,12234,122340019,"299-2211",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","川上","カワカミ",,,,,,,,,
294081400,12,12234,122340020,"294-0814",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","川田","カワタ",,,,,,,,,
299250400,12,12234,122340021,"299-2504",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","川谷","カワヤツ",,,,,,,,,
299221600,12,12234,122340022,"299-2216",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","久枝","クシ",,,,,,,,,
299229200,12,12234,122340022,"299-2292",1,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","久枝","クシ",,,,,,"南房総市役所　富山地域センター","ミナミボウソウシヤクシヨ　トミヤマチイキセンタ－","久枝３２７番地",
299252600,12,12234,122340023,"299-2526",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","沓見","クツミ",,,,,,,,,
299252400,12,12234,122340024,"299-2524",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","久保","クボ",,,,,,,,,
299221500,12,12234,122340025,"299-2215",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","検儀谷","ケギヤ",,,,,,,,,
299222100,12,12234,122340026,"299-2221",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","合戸","ゴウド",,,,,,,,,
299222400,12,12234,122340027,"299-2224",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","小浦","コウラ",,,,,,,,,
294080500,12,12234,122340028,"294-0805",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","下滝田","シモタキダ",,,,,,,,,
294082400,12,12234,122340029,"294-0824",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","下堀","シモホリ",,,,,,,,,
299250100,12,12234,122340030,"299-2501",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","珠師ケ谷","シュシガヤツ",,,,,,,,,
299252100,12,12234,122340031,"299-2521",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","白子","シラコ",,,,,,,,,
295010100,12,12234,122340032,"295-0101",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","白浜町乙浜","シラハマチョウオトハマ",,,,,,,,,
295010200,12,12234,122340033,"295-0102",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","白浜町白浜","シラハマチョウシラハマ",,,,,,,,,
295019200,12,12234,122340033,"295-0192",1,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","白浜町白浜","シラハマチョウシラハマ",,,,,,"南房総市役所　白浜地域センター","ミナミボウソウシヤクシヨ　シラハマチイキセンタ－","白浜町白浜３４６７番地１",
295010300,12,12234,122340034,"295-0103",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","白浜町滝口","シラハマチョウタキグチ",,,,,,,,,
295010400,12,12234,122340035,"295-0104",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","白浜町根本","シラハマチョウネモト",,,,,,,,,
294081500,12,12234,122340036,"294-0815",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","千代","センダイ",,,,,,,,,
299222300,12,12234,122340037,"299-2223",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","高崎","タカサキ",,,,,,,,,
299222500,12,12234,122340038,"299-2225",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","竹内","タケノウチ",,,,,,,,,
295000600,12,12234,122340039,"295-0006",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","千倉町宇田","チクラチョウウダ",,,,,,,,,
295002600,12,12234,122340040,"295-0026",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","千倉町大川","チクラチョウオオカワ",,,,,,,,,
295001300,12,12234,122340041,"295-0013",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","千倉町大貫","チクラチョウオオヌキ",,,,,,,,,
295000200,12,12234,122340042,"295-0002",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","千倉町川合","チクラチョウカワイ",,,,,,,,,
295002300,12,12234,122340043,"295-0023",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","千倉町川口","チクラチョウカワグチ",,,,,,,,,
295001400,12,12234,122340044,"295-0014",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","千倉町川戸","チクラチョウカワト",,,,,,,,,
295001100,12,12234,122340045,"295-0011",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","千倉町北朝夷","チクラチョウキタアサイ",,,,,,,,,
295000100,12,12234,122340046,"295-0001",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","千倉町久保","チクラチョウクボ",,,,,,,,,
295002200,12,12234,122340047,"295-0022",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","千倉町忽戸","チクラチョウコット",,,,,,,,,
295000300,12,12234,122340048,"295-0003",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","千倉町白子","チクラチョウシラコ",,,,,,,,,
295002700,12,12234,122340049,"295-0027",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","千倉町白間津","チクラチョウシラマヅ",,,,,,,,,
295000400,12,12234,122340050,"295-0004",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","千倉町瀬戸","チクラチョウセト",,,,,,,,,
295860100,12,12234,122340050,"295-8601",1,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","千倉町瀬戸","チクラチョウセト",,,,,,"南房総市役所　朝夷行政センター","ミナミボウソウシヤクシヨ　アサイギヨウセイセンタ－","千倉町瀬戸２２９６番地６",
295860101,12,12234,122340050,"295-8601",1,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","千倉町瀬戸","チクラチョウセト",,,,,,"南房総市役所　水道部","ミナミボウソウシヤクシヨ　スイドウブ","千倉町瀬戸２２９６番地６",
295002500,12,12234,122340051,"295-0025",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","千倉町千田","チクラチョウセンダ",,,,,,,,,
295002400,12,12234,122340052,"295-0024",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","千倉町平磯","チクラチョウヒライソ",,,,,,,,,
295002100,12,12234,122340053,"295-0021",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","千倉町平舘","チクラチョウヘダテ",,,,,,,,,
295000500,12,12234,122340054,"295-0005",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","千倉町牧田","チクラチョウマキダ",,,,,,,,,
295001200,12,12234,122340055,"295-0012",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","千倉町南朝夷","チクラチョウミナミアサイ",,,,,,,,,
299241600,12,12234,122340056,"299-2416",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","富浦町青木","トミウラチョウアオキ",,,,,,,,,
299249200,12,12234,122340056,"299-2492",1,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","富浦町青木","トミウラチョウアオキ",,,,,,"南房総市役所","ミナミボウソウシヤクシヨ","富浦町青木２８",
299241100,12,12234,122340057,"299-2411",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","富浦町居倉","トミウラチョウイグラ",,,,,,,,,
299241200,12,12234,122340058,"299-2412",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","富浦町大津","トミウラチョウオオツ",,,,,,,,,
299240400,12,12234,122340059,"299-2404",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","富浦町多田良","トミウラチョウタダラ",,,,,,,,,
299241800,12,12234,122340060,"299-2418",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","富浦町手取","トミウラチョウテドリ",,,,,,,,,
299240200,12,12234,122340061,"299-2402",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","富浦町豊岡","トミウラチョウトヨオカ",,,,,,,,,
299240100,12,12234,122340062,"299-2401",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","富浦町南無谷","トミウラチョウナムヤ",,,,,,,,,
299241700,12,12234,122340063,"299-2417",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","富浦町丹生","トミウラチョウニュウ",,,,,,,,,
299240300,12,12234,122340064,"299-2403",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","富浦町原岡","トミウラチョウハラオカ",,,,,,,,,
299241500,12,12234,122340065,"299-2415",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","富浦町深名","トミウラチョウフカナ",,,,,,,,,
299241400,12,12234,122340066,"299-2414",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","富浦町福澤","トミウラチョウフクザワ",,,,,,,,,
299241300,12,12234,122340067,"299-2413",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","富浦町宮本","トミウラチョウミヤモト",,,,,,,,,
294081100,12,12234,122340068,"294-0811",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","中","ナカ",,,,,,,,,
299251400,12,12234,122340069,"299-2514",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","西原","ニシバラ",,,,,,,,,
299221400,12,12234,122340070,"299-2214",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","二部","ニブ",,,,,,,,,
299220200,12,12234,122340071,"299-2202",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","平塚","ヒラツカ",,,,,,,,,
294082300,12,12234,122340072,"294-0823",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","府中","フチュウ",,,,,,,,,
299251300,12,12234,122340073,"299-2513",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","古川","フルカワ",,,,,,,,,
299220600,12,12234,122340074,"299-2206",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","平久里下","ヘグリシモ",,,,,,,,,
299220400,12,12234,122340075,"299-2204",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","平久里中","ヘグリナカ",,,,,,,,,
299251600,12,12234,122340076,"299-2516",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","前田","マエダ",,,,,,,,,
294080100,12,12234,122340077,"294-0801",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","増間","マスマ",,,,,,,,,
299251700,12,12234,122340078,"299-2517",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","丸本郷","マルホンゴウ",,,,,,,,,
299250800,12,12234,122340079,"299-2508",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","丸山平塚","マルヤマヒラツカ",,,,,,,,,
299250600,12,12234,122340080,"299-2506",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","御子神","ミコガミ",,,,,,,,,
294082600,12,12234,122340081,"294-0826",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","三坂","ミサカ",,,,,,,,,
294080300,12,12234,122340082,"294-0803",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","御庄","ミショウ",,,,,,,,,
299252300,12,12234,122340083,"299-2523",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","峰","ミネ",,,,,,,,,
299250500,12,12234,122340084,"299-2505",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","宮下","ミヤシタ",,,,,,,,,
299222200,12,12234,122340085,"299-2222",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","宮谷","ミヤノヤツ",,,,,,,,,
294082200,12,12234,122340086,"294-0822",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","本織","モトオリ",,,,,,,,,
294081600,12,12234,122340087,"294-0816",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","山下","ヤマシタ",,,,,,,,,
299220300,12,12234,122340088,"299-2203",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","山田","ヤマダ",,,,,,,,,
294080200,12,12234,122340089,"294-0802",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","山名","ヤマナ",,,,,,,,,
294081300,12,12234,122340090,"294-0813",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","谷向","ヤムカイ",,,,,,,,,
294870100,12,12234,122340090,"294-8701",1,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","谷向","ヤムカイ",,,,,,"南房総市役所　三芳地域センター","ミナミボウソウシヤクシヨ　ミヨシチイキセンタ－","谷向１００番地",
294870101,12,12234,122340090,"294-8701",1,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","谷向","ヤムカイ",,,,,,"南房総市役所　三芳分庁舎","ミナミボウソウシヤクシヨ　ミヨシブンチヨウシヤ","谷向１００番地",
299221300,12,12234,122340091,"299-2213",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","吉沢","ヨシザワ",,,,,,,,,
299272800,12,12234,122340092,"299-2728",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","和田町石堂","ワダチョウイシドウ",,,,,,,,,
299272600,12,12234,122340093,"299-2726",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","和田町小川","ワダチョウオガワ",,,,,,,,,
299271200,12,12234,122340094,"299-2712",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","和田町海発","ワダチョウカイホツ",,,,,,,,,
299279500,12,12234,122340094,"299-2795",1,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","和田町海発","ワダチョウカイホツ",,,,,,"千葉県立　安房拓心高等学校","チバケンリツ　アワタクシンコウトウガツコウ","和田町海発１６０４",
299272700,12,12234,122340095,"299-2727",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","和田町上三原","ワダチョウカミミハラ",,,,,,,,,
299272500,12,12234,122340096,"299-2725",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","和田町黒岩","ワダチョウクロイワ",,,,,,,,,
299272100,12,12234,122340097,"299-2721",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","和田町五十蔵","ワダチョウゴジュウクラ",,,,,,,,,
299272400,12,12234,122340098,"299-2724",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","和田町小向","ワダチョウコムカイ",,,,,,,,,
299270200,12,12234,122340099,"299-2702",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","和田町柴","ワダチョウシバ",,,,,,,,,
